Manufacturer;Model Name;Category;Screen Size;Screen;RAM;GPU;Operating System;Operating System Version;Weight;Price (Euros);Touchscreen;Pixels;CPU Manufacturer;CPU Model;CPU Freq;Storage Prim;Storage Prim Type;Storage Sec
Lenovo;IdeaPad 510-15ISK;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce 940MX;Windows;10;2.2;669.00;False;2073600.0;Intel;Core i7 6500U;2.5;1TB;HDD;
Lenovo;ThinkPad X1;Ultrabook;14.0;IPS Panel Full HD 1920x1080;8;Intel HD Graphics 620;Windows;10;1.13;2049.00;False;2073600.0;Intel;Core i7 7500U;2.7;256GB;Flash Storage;
HP;Noteb Pav;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce 940MX;Windows;10;1.91;979.00;False;2073600.0;Intel;Core i7 7500U;2.7;1TB;HDD;
Lenovo;Ideapad 700-15ISK;Notebook;15.6;IPS Panel Full HD 1920x1080;4;Nvidia GeForce GTX 950M;Windows;10;2.3;977.00;False;2073600.0;Intel;Core i5 6300HQ;2.3;1TB;HDD;
HP;Pavilion 15-cb003nv;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Windows;10;2.62;899.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;1TB;HDD;
MSI;PL60 7RD;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Windows;10;2.2;839.00;False;2073600.0;Intel;Core i7 7500U;2.7;1TB;HDD;
HP;Pavilion 15-BC000nv;Notebook;15.6;IPS Panel Full HD 1920x1080;6;Nvidia GeForce GTX 960M;Windows;10;2.18;799.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;1TB;HDD;
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Windows;10;2.4;819.00;False;2073600.0;Intel;Core i5 7300HQ;2.5;1TB;HDD;
Lenovo;IdeaPad Y700-15ISK;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 960M;Windows;10;2.6;899.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;1TB;HDD;
Lenovo;IdeaPad Y700-15ISK;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 960M;Windows;10;2.6;899.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;1TB;HDD;
Lenovo;IdeaPad Y700-15ISK;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 960M;Windows;10;2.6;899.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;1TB;HDD;
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Windows;10;2.5;999.00;False;2073600.0;Intel;Core i5 7300HQ;2.5;128GB;SSD;1TB HDD
Dell;Inspiron 5770;Notebook;17.3;IPS Panel Full HD 1920x1080;8;AMD Radeon 530;Windows;10;2.8;979.00;False;2073600.0;Intel;Core i5 8250U;1.6;128GB;SSD;1TB HDD
Dell;Inspiron 7577;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1050 Ti;Windows;10;2.65;1349.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Asus;FX503VM-E4007T (i7-7700HQ/16GB/1TB;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1060;Windows;10;2.2;1449.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
HP;Omen 15-ce007nv;Gaming;15.6;IPS Panel Full HD 1920x1080;12;Nvidia GeForce GTX 1050;Windows;10;2.62;1249.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Lenovo;Legion Y720-15IKB;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1060;Windows;10;3.2;1749.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;512GB;SSD;1TB HDD
Dell;Inspiron 7570;Ultrabook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce 940MX;Windows;10;1.9;1049.00;False;2073600.0;Intel;Core i5 8250U;1.6;128GB;SSD;1TB HDD
Toshiba;Tecra A50-C-21G;Notebook;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce 930M;Windows;10;2.4;1403.00;False;2073600.0;Intel;Core i7 6500U;2.5;512GB;SSD;
HP;Omen 17-w212nv;Gaming;17.3;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Windows;10;3.35;1191.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Asus;Rog Strix;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1060;Windows;10;2.3;1655.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Lenovo;Ideapad 510S-13IKB;Notebook;13.3;IPS Panel Full HD 1920x1080;4;Intel HD Graphics 620;Windows;10;1.5;549.00;False;2073600.0;Intel;Core i3 7100U;2.4;128GB;SSD;
Dell;Inspiron 7577;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050 Ti;Windows;10;2.62;1159.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Lenovo;IdeaPad 320s-14IKB;Notebook;14.0;IPS Panel Full HD 1920x1080;4;Intel HD Graphics 620;Windows;10;1.7;599.00;False;2073600.0;Intel;Core i3 7130U;2.7;128GB;SSD;
HP;Omen 15-AX205na;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Windows;10;2.2;1099.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
HP;ProBook 650;Workstation;15.6;IPS Panel Full HD 1920x1080;8;Intel HD Graphics 620;Windows;10;2.31;1534.00;False;2073600.0;Intel;Core i7 7820HQ;2.9;512GB;SSD;
Dell;Inspiron 7570;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce 940MX;Windows;10;2.16;1262.00;False;2073600.0;Intel;Core i7 8550U;1.8;512GB;SSD;
HP;ProBook 430;Notebook;13.3;IPS Panel Full HD 1920x1080;4;Intel UHD Graphics 620;Windows;10;1.49;726.00;False;2073600.0;Intel;Core i5 8250U;1.6;128GB;SSD;
Dell;Precision 3520;Workstation;15.6;IPS Panel Full HD 1920x1080;16;Nvidia Quadro M620;Windows;10;2.17;2338.00;False;2073600.0;Intel;Core i7 6820HQ;2.7;512GB;SSD;
Lenovo;ThinkPad X270;Ultrabook;12.5;IPS Panel Full HD 1920x1080;16;Intel HD Graphics 620;Windows;10;1.36;1798.00;False;2073600.0;Intel;Core i7 7500U;2.7;512GB;SSD;
HP;Envy 13-AB002nv;Ultrabook;13.3;IPS Panel Full HD 1920x1080;8;Intel HD Graphics 620;Windows;10;1.34;1323.00;False;2073600.0;Intel;Core i7 7500U;2.7;512GB;SSD;
Dell;Alienware 17;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1070;Windows;10;4.42;3012.77;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Mediacom;SmartBook Edge;Notebook;13.3;IPS Panel Full HD 1920x1080;4;Intel HD Graphics 500;Windows;10;1.2;369.00;False;2073600.0;Intel;Celeron Quad Core N3450;1.1;32GB;SSD;
Asus;Rog Strix;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1060;Windows;10;2.3;1649.00;False;2073600.0;Intel;Core i5 7300HQ;2.5;128GB;SSD;1TB HDD
Lenovo;Thinkpad T570;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Intel HD Graphics 620;Windows;10;1.99;1729.00;False;2073600.0;Intel;Core i7 7500U;2.7;512GB;SSD;
HP;15-bw007nv (A10-9620P/6GB/128GB/Radeon;Notebook;15.6;IPS Panel Full HD 1920x1080;6;AMD Radeon 530;Windows;10;1.91;568.90;False;2073600.0;AMD;A10-Series A10-9620P;2.5;128GB;SSD;
Mediacom;SmartBook Edge;Notebook;14.0;IPS Panel Full HD 1920x1080;4;Intel HD Graphics 500;Windows;10;1.45;389.00;False;2073600.0;Intel;Celeron Quad Core N3450;1.1;32GB;SSD;
Asus;Rog Strix;Gaming;17.3;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1060;Windows;10;2.73;1770.00;False;2073600.0;Intel;Core i5 7300HQ;2.5;128GB;SSD;1TB HDD
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050M;Windows;10;2.5;1109.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Lenovo;ThinkPad X1;Ultrabook;14.0;IPS Panel Full HD 1920x1080;16;Intel HD Graphics 620;Windows;10;1.14;2450.00;False;2073600.0;Intel;Core i7 7500U;2.7;512GB;SSD;
Asus;ROG G701VI;Gaming;17.3;IPS Panel Full HD 1920x1080;32;Nvidia GeForce GTX 1080;Windows;10;3.8;2799.00;False;2073600.0;Intel;Core i7 6820HK;2.7;512GB;SSD;
Lenovo;IdeaPad Y700-15ISK;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 960;Windows;10;3.31;1196.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;128GB;SSD;1TB HDD
LG;Gram 15Z975;Ultrabook;15.6;IPS Panel Full HD 1920x1080;8;Intel HD Graphics 620;Windows;10;1.09;2299.00;False;2073600.0;Intel;Core i7 8550U;1.8;512GB;SSD;
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050 Ti;Windows;10;2.5;1249.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Acer;Predator 17;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1060;Windows;10;4.2;1935.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;128GB;SSD;1TB HDD
HP;15-cb003na (i5-7300HQ/8GB/1TB;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Windows;10;2.2;1099.00;False;2073600.0;Intel;Core i5 7300HQ;2.5;128GB;SSD;1TB HDD
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Windows;10;2.5;1048.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Acer;Swift 3;Notebook;14.0;IPS Panel Full HD 1920x1080;4;Intel HD Graphics 620;Windows;10;1.8;636.00;False;2073600.0;Intel;Core i3 7100U;2.4;128GB;SSD;
Dell;Alienware 17;Gaming;17.3;IPS Panel Full HD 1920x1080;32;Nvidia GeForce GTX 1070M;Windows;10;4.42;3588.80;False;2073600.0;Intel;Core i7 7700HQ;2.8;1TB;SSD;1TB HDD
Toshiba;Tecra Z40-C-161;Ultrabook;14.0;IPS Panel Full HD 1920x1080;16;Nvidia GeForce 930M;Windows;10;1.47;1764.00;False;2073600.0;Intel;Core i7 6600U;2.6;512GB;SSD;
Dell;Alienware 17;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1060;Windows;10;4.36;2505.02;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Lenovo;ThinkPad X1;Ultrabook;14.0;IPS Panel Full HD 1920x1080;8;Intel HD Graphics 620;Windows;10;1.13;2499.00;False;2073600.0;Intel;Core i7 7500U;2.7;512GB;SSD;
Acer;Swift 3;Notebook;14.0;IPS Panel Full HD 1920x1080;8;Intel HD Graphics 620;Windows;10;1.5;619.00;False;2073600.0;Intel;Core i3 7100U;2.4;128GB;SSD;
Dell;Alienware 17;Gaming;17.3;IPS Panel Full HD 1920x1080;32;Nvidia GeForce GTX 1070;Windows;10;4.42;3072.89;False;2073600.0;Intel;Core i7 7700HQ;2.8;512GB;SSD;1TB HDD
Asus;ZenBook UX310UQ-GL026T;Ultrabook;13.3;IPS Panel Full HD 1920x1080;8;Nvidia GeForce 940M;Windows;10;1.45;1026.00;False;2073600.0;Intel;Core i5 6200U;2.3;512GB;SSD;
Lenovo;ThinkPad 13;Notebook;13.3;IPS Panel Full HD 1920x1080;4;Intel HD Graphics 620;Windows;10;1.44;735.00;False;2073600.0;Intel;Core i3 7100U;2.4;1GB;SSD;
Lenovo;Thinkpad T570;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Intel HD Graphics 620;Windows;10;1.95;1962.99;False;2073600.0;Intel;Core i5 7200U;2.5;512GB;SSD;
Lenovo;IdeaPad Y700-15ISK;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 960M;Windows;10;2.6;789.00;False;2073600.0;Intel;Core i5 6300HQ;2.3;128GB;SSD;1TB HDD
Toshiba;Tecra Z40-C-12X;Notebook;14.0;IPS Panel Full HD 1920x1080;4;Intel HD Graphics 520;Windows;10;1.47;1105.00;False;2073600.0;Intel;Core i5 6200U;2.3;128GB;SSD;
HP;Omen 17-W006na;Gaming;17.3;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 965M;Windows;10;2.75;1399.00;False;2073600.0;Intel;Core i5 6300HQ;2.3;128GB;SSD;1TB HDD
Lenovo;IdeaPad Y700-15ACZ;Gaming;15.6;IPS Panel Full HD 1920x1080;16;AMD Radeon R9 M385;Windows;10;2.5;999.00;False;2073600.0;AMD;FX 8800P;2.1;512GB;SSD;1TB HDD
HP;ZBook Studio;Workstation;15.6;IPS Panel Full HD 1920x1080;8;Nvidia Quadro M1000M;Windows;10;2.0;2249.00;False;2073600.0;Intel;Core i7 6820HQ;2.7;8GB;SSD;
HP;ProBook 450;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce 930MX;Windows;10;2.04;979.00;False;2073600.0;Intel;Core i5 7200U;2.70;128GB;SSD;1TB HDD
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1060;Windows;10;2.5;1189.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Acer;Nitro 5;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1050;Windows;10;2.7;1260.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Lenovo;IdeaPad Y900-17ISK;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 980M;Windows;10;4.6;2289.99;False;2073600.0;Intel;Core i7 6700HQ;2.6;128GB;SSD;1TB HDD
Asus;ROG G701VO;Gaming;17.3;IPS Panel Full HD 1920x1080;64;Nvidia GeForce GTX 980;Windows;10;3.58;3975.00;False;2073600.0;Intel;Core i7 6820HK;2.7;1TB;SSD;
Lenovo;IdeaPad Y900-17ISK;Gaming;17.3;IPS Panel Full HD 1920x1080;32;Nvidia GeForce GTX 980M;Windows;10;4.6;3240.00;False;2073600.0;Intel;Core i7 6820HK;2.7;512GB;SSD;1TB Hybrid
Asus;G752VY-GC162T (i7-6700HQ/16GB/1TB;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 980M;Windows;10;4.3;2299.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;128GB;SSD;1TB HDD
Asus;Rog GL552VW-CN470T;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 960M;Windows;10;2.59;1339.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;128GB;SSD;1TB HDD
HP;Omen -;Gaming;17.3;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1060;Windows;10;3.35;1129.00;False;2073600.0;Intel;Core i5 6300HQ;2.3;128GB;SSD;1TB HDD
Lenovo;IdeaPad Y700-15ISK;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 960;Windows;10;3.31;1305.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;512GB;SSD;
HP;Pavilion Power;Notebook;15.6;IPS Panel Full HD 1920x1080;12;Nvidia GeForce GTX 1050;Windows;10;2.21;1327.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;128GB;SSD;1TB HDD
Asus;Rog G752VY-GC229T;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 980M;Windows;10;4.3;2150.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;512GB;SSD;1TB HDD
Lenovo;IdeaPad Y700-15ISK;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 960<U+039C>;Windows;10;2.6;1272.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;128GB;SSD;1TB HDD
Lenovo;ThinkPad 13;Notebook;13.3;IPS Panel Full HD 1920x1080;16;Intel HD Graphics 620;Windows;10;1.4;1499.00;False;2073600.0;Intel;Core i7 7500U;2.7;512GB;SSD;
Asus;Rog G752VT-GC073T;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 970M;Windows;10;4.0;1900.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;128GB;SSD;1TB HDD
Asus;ZenBook UX305CA-UBM1;Ultrabook;13.3;IPS Panel Full HD 1920x1080;8;Intel HD Graphics 515;Windows;10;1.2;729.00;False;2073600.0;Intel;Core M 6Y30;0.9;512GB;SSD;
Asus;ZenBook UX305CA-UBM1;Ultrabook;13.3;IPS Panel Full HD 1920x1080;8;Intel HD Graphics 515;Windows;10;1.2;729.00;False;2073600.0;Intel;Core M 6Y30;0.9;512GB;SSD;
Asus;ZenBook UX305CA-UBM1;Ultrabook;13.3;IPS Panel Full HD 1920x1080;8;Intel HD Graphics 515;Windows;10;1.2;729.00;False;2073600.0;Intel;Core M 6Y30;0.9;512GB;SSD;
Dell;Inspiron 7577;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1060;Windows;10;2.65;1499.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Acer;Aspire A515-51G;Notebook;15.6;IPS Panel Full HD 1920x1080;4;Intel UHD Graphics 620;Windows;10;2.2;682.00;False;2073600.0;Intel;Core i5 8250U;1.6;256GB;SSD;
HP;Pavilion 14-BK001nv;Notebook;14.0;IPS Panel Full HD 1920x1080;6;Nvidia GeForce 940MX;Windows;10;1.58;659.00;False;2073600.0;Intel;Core i5 7200U;2.5;256GB;SSD;
HP;Envy 13-AD007nv;Notebook;13.3;IPS Panel Full HD 1920x1080;4;Intel HD Graphics 620;Windows;10;1.32;699.00;False;2073600.0;Intel;Core i5 7200U;2.5;256GB;SSD;
Acer;Aspire A517-51G;Notebook;17.3;IPS Panel Full HD 1920x1080;4;Nvidia GeForce MX150;Windows;10;3;805.00;False;2073600.0;Intel;Core i5 8250U;1.6;256GB;SSD;
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1050 Ti;Windows;10;2.5;1079.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;
MSI;GE63VR 7RE;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1060;Windows;10;2.4;1799.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
HP;Omen 17-W295;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1050;Windows;10;3.35;1379.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Dell;Alienware 17;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1060;Windows;10;4.42;2456.34;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Lenovo;Legion Y720-15IKB;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1060;Windows;10;3.2;1499.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Acer;Aspire 5;Notebook;17.3;IPS Panel Full HD 1920x1080;4;Nvidia GeForce MX130;Windows;10;3;702.00;False;2073600.0;Intel;Core i3 7130U;2.7;256GB;SSD;
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1050 Ti;Windows;10;2.5;1179.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
MSI;GE63VR 7RF;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1070;Windows;10;2.8;2099.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Lenovo;Legion Y520-15IKBN;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1050 Ti;Windows;10;2.4;1129.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;2TB HDD
Asus;Rog Strix;Gaming;17.3;IPS Panel Full HD 1920x1080;16;AMD Radeon RX 580;Windows;10;3.25;2199.00;False;2073600.0;AMD;Ryzen 1700;3;256GB;SSD;1TB HDD
Lenovo;ThinkPad E580;Notebook;15.6;IPS Panel Full HD 1920x1080;;AMD Radeon RX 550;Windows;10;2.1;1229.56;False;2073600.0;Intel;Core i7 8550U;1.8;256GB;SSD;
Dell;Precision 3520;Workstation;15.6;IPS Panel Full HD 1920x1080;16;Nvidia Quadro M620;Windows;10;2.17;1975.00;False;2073600.0;Intel;Core i7 6820HQ;2.7;256GB;SSD;
Dell;Alienware 17;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1070;Windows;10;4.42;2699.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
HP;15-cd005nv (A9-9420/6GB/256GB/Radeon;Notebook;15.6;IPS Panel Full HD 1920x1080;6;AMD Radeon 530;Windows;10;1.95;649.00;False;2073600.0;AMD;A9-Series A9-9420;3;256GB;SSD;
Lenovo;IdeaPad Y910-17ISK;Gaming;17.3;IPS Panel Full HD 1920x1080;32;Nvidia GeForce GTX 1070;Windows;10;4.6;2663.00;False;2073600.0;Intel;Core i7 6820HK;2.7;256GB;SSD;1TB HDD
HP;Omen 17-AN010nv;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1050;Windows;10;3.78;1498.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Lenovo;Thinkpad T460s;Ultrabook;14.0;IPS Panel Full HD 1920x1080;12;Intel HD Graphics 520;Windows;10;1.4;1673.00;False;2073600.0;Intel;Core i7 6600U;2.6;256GB;SSD;
HP;17-bs000nv I3;Notebook;17.3;IPS Panel Full HD 1920x1080;4;AMD Radeon R5 520;Windows;10;2.5;699.00;False;2073600.0;Intel;Core i3 6006U;2;256GB;SSD;
Asus;Rog G752VS-BA171T;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1070;Windows;10;4.3;2350.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;256GB;SSD;1TB HDD
MSI;GS43VR 7RE;Gaming;14.0;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1060;Windows;10;1.6;1891.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Acer;Predator G9-793;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1060;Windows;10;4.2;2299.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Asus;G701VO-IH74K (i7-6820HK/32GB/2x;Gaming;17.3;IPS Panel Full HD 1920x1080;32;Nvidia GeForce GTX 980M;Windows;10;3.58;1279.00;False;2073600.0;Intel;Core i7 6820HK;2.7;256GB;SSD;256GB SSD
Toshiba;Tecra Z50-C-140;Notebook;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce 930M;Windows;10;2.4;1975.00;False;2073600.0;Intel;Core i7 6600U;2.6;256GB;SSD;
Dell;Alienware 17;Gaming;17.3;IPS Panel Full HD 1920x1080;32;Nvidia GeForce GTX 1070;Windows;10;4.42;3149.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Toshiba;Tecra A50-C-218;Notebook;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce 930M;Windows;10;2.4;1425.00;False;2073600.0;Intel;Core i7 6500U;2.5;256GB;SSD;
MSI;GT72S Dominator;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 980M;Windows;10;3.78;1545.64;False;2073600.0;Intel;Core i7 6820HK;2.7;256GB;SSD;1TB HDD
Dell;Inspiron 5370;Ultrabook;13.3;IPS Panel Full HD 1920x1080;4;AMD Radeon 530;Windows;10;1.4;818.35;False;2073600.0;Intel;Core i5 8250U;1.6;256GB;SSD;
Lenovo;IdeaPad Y900-17ISK;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 980M;Windows;10;4.6;2749.99;False;2073600.0;Intel;Core i7 6820HK;2.7;256GB;SSD;1TB Hybrid
Acer;Predator G9-793;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1070;Windows;10;4.2;2599.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
MSI;GS73VR Stealth;Gaming;17.3;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1060;Windows;10;2.43;1948.99;False;2073600.0;Intel;Core i7 6700HQ;2.6;256GB;SSD;1TB HDD
Asus;Rog GL553VE-FY052T;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1050 Ti;Windows;10;2.5;1600.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Asus;Rog GL502VS;Gaming;15.6;IPS Panel Full HD 1920x1080;16;Nvidia GeForce GTX 1070;Windows;10;2.34;2325.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;256GB;SSD;1TB HDD
Dell;Inspiron 7570;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce 940MX;Windows;10;2.16;1130.33;False;2073600.0;Intel;Core i7 8550U;1.8;256GB;SSD;1TB HDD
Lenovo;Legion Y720-15IKB;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1060;Windows;10;3.2;1399.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Asus;Rog GL702VM-GC354T;Gaming;17.3;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 1060;Windows;10;2.7;1599.00;False;2073600.0;Intel;Core i7 7700HQ;2.8;256GB;SSD;1TB HDD
Asus;Rog GL552VW-DM201T;Gaming;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce GTX 960M;Windows;10;2.591;909.00;False;2073600.0;Intel;Core i7 6700HQ;2.6;256GB;SSD;1TB HDD
Acer;Swift 3;Ultrabook;14.0;IPS Panel Full HD 1920x1080;8;Intel UHD Graphics 620;Windows;10;1.6;770.00;False;2073600.0;Intel;Core i5 8250U;1.6;256GB;SSD;
Acer;Aspire A515-51G;Notebook;15.6;IPS Panel Full HD 1920x1080;8;Nvidia GeForce MX150;Windows;10;2.2;841.00;False;2073600.0;Intel;Core i7 8550U;1.8;256GB;SSD;
Dell;Inspiron 5370;Ultrabook;13.3;IPS Panel Full HD 1920x1080;8;AMD Radeon 530;Windows;10;1.4;955.00;False;2073600.0;Intel;Core i7 8550U;1.8;256GB;SSD;
